,Users,Movie,Rating
8987,1798,Never Back Down,6.3
8988,1798,Olympus Has Fallen,4.5
8989,1798,The Twilight Saga: Breaking Dawn - Part 2,7.7
8990,1799,The Man Who Knew Infinity,6.6
8991,1799,A Street Cat Named Bob,8.5
8992,1799,The Proposal,5.3
8993,1799,A Kind of Murder,9.5
8994,1799,Captain Fantastic,5.5
8995,1800,Keeping Up with the Joneses,5
8996,1800,Australia,2.1
8997,1800,Free Fire,9
8998,1800,Joy,4.7
8999,1800,Daddy's Home,4.5
9000,1801,Mindhorn,3.5
9001,1801,L'odyssée,3.4
9002,1801,Moana,2.6
9003,1801,Hotel Transylvania 2,8.4
9004,1801,How to Train Your Dragon,7
9005,1802,X-Men: Apocalypse,2.2
9006,1802,Twin Peaks: The Missing Pieces,5.7
9007,1802,Teenage Mutant Ninja Turtles,4.5
9008,1802,Loving,2.2
9009,1802,Real Steel,7.9
9010,1803,Män som hatar kvinnor,9.5
9011,1803,Up in the Air,8.6
9012,1803,The World's End,4.2
9013,1803,Imperium,6
9014,1803,The Shallows,3.6
9015,1804,Rambo,6.9
9016,1804,Watchmen,3.2
9017,1804,Total Recall,8.3
9018,1804,Rules Don't Apply,2.3
9019,1804,Pan,2.3
9020,1805,Below Her Mouth,7.6
9021,1805,Rock of Ages,4.2
9022,1805,Blair Witch,6
9023,1805,Tangled,9.1
9024,1805,Miracles from Heaven,2.3
9025,1806,The Heartbreak Kid,9.4
9026,1806,Dragonball Evolution,2.5
9027,1806,Max Steel,5.6
9028,1806,Pet,8.4
9029,1806,Under the Skin,4.6
9030,1807,I Am the Pretty Thing That Lives in the House,9.7
9031,1807,Horns,7.6
9032,1807,Indignation,6.2
9033,1807,Batman v Superman: Dawn of Justice,4.7
9034,1807,Begin Again,7.5
9035,1808,American Hustle,7.1
9036,1808,Under the Skin,6.8
9037,1808,The Hobbit: The Desolation of Smaug,5.1
9038,1808,Unknown,6.2
9039,1808,Twin Peaks: The Missing Pieces,2.2
9040,1809,The A-Team,9.4
9041,1809,The Lone Ranger,9.3
9042,1809,Zootopia,7.4
9043,1809,The Midnight Meat Train,9.7
9044,1809,Whiplash,6
9045,1810,Denial,5
9046,1810,Child 44,8.6
9047,1810,The Jungle Book,9
9048,1810,Goosebumps,4
9049,1810,The Accountant,6.1
9050,1811,Bronson,7.3
9051,1811,War on Everyone,3.7
9052,1811,The Counselor,2
9053,1811,The Edge of Seventeen,4.8
9054,1811,Horrible Bosses 2,9.8
9055,1812,Exodus: Gods and Kings,6.9
9056,1812,The Hobbit: An Unexpected Journey,7.8
9057,1812,Tracktown,9.6
9058,1812,Point Break,6.1
9059,1812,Bone Tomahawk,2.4
9060,1813,Inferno,3.1
9061,1813,The Twilight Saga: Eclipse,8.5
9062,1813,How to Be Single,9.3
9063,1813,Focus,8
9064,1813,WALL·E,2.7
9065,1814,Self/less,8.1
9066,1814,A Quiet Passion,7.7
9067,1814,The Survivalist,3.4
9068,1814,The Other Boleyn Girl,7.3
9069,1814,Night at the Museum: Secret of the Tomb,3.8
9070,1815,Vampire Academy,7.3
9071,1815,Patriots Day,8.7
9072,1815,Wrecker,7.2
9073,1815,WALL·E,5.9
9074,1815,The Neighbor,3.7
9075,1816,Pitch Perfect,3.9
9076,1816,Room,7.2
9077,1816,Disturbia,9.6
9078,1816,Pineapple Express,5.9
9079,1816,Jack Reacher: Never Go Back,8.5
9080,1817,Ballerina,4.1
9081,1817,Why Him?,5.8
9082,1817,The Drop,4.9
9083,1817,Pride and Prejudice and Zombies,8.8
9084,1817,Shut In,4.6
9085,1818,Movie 43,8.5
9086,1818,Good Kids,3.9
9087,1818,Legend,9.2
9088,1818,Whiskey Tango Foxtrot,6.6
9089,1818,The Ticket,4.7
9090,1819,The Kings of Summer,9.6
9091,1819,Spider-Man 3,8.1
9092,1819,20th Century Women,3.2
9093,1819,Pompeii,2.2
9094,1819,Monster Trucks,3.7
9095,1820,The Judge,9.4
9096,1820,The Wolverine,4.8
9097,1820,Max,2.4
9098,1820,Bronson,9.3
9099,1820,The Intent,9.6
9100,1821,Inside Out,4.2
9101,1821,American Pastoral,4.1
9102,1821,The Girl Next Door,5.7
9103,1821,La La Land,4.5
9104,1821,Trolls,7.3
9105,1822,The Mummy: Tomb of the Dragon Emperor,2.3
9106,1822,Half of a Yellow Sun,9.7
9107,1822,Pirates of the Caribbean: At World's End,6.4
9108,1822,The A-Team,8.3
9109,1822,Don Jon,4.9
9110,1823,Godzilla,2
9111,1823,Fast Five,4.9
9112,1823,It Follows,8.9
9113,1823,Friends with Benefits,7.7
9114,1823,Barbershop: The Next Cut,7.1
9115,1824,127 Hours,3.5
9116,1824,Indiana Jones and the Kingdom of the Crystal Skull,7.9
9117,1824,King Cobra,5.1
9118,1824,Cloud Atlas,9.4
9119,1824,Hotel Transylvania 2,7.2
9120,1825,All We Had,6
9121,1825,Grindhouse,8
9122,1825,Cloverfield,8.8
9123,1825,Dear Zindagi,8
9124,1825,Personal Shopper,9.9
9125,1826,Blood Father,8.1
9126,1826,The Host,3.2
9127,1826,Storks,5.6
9128,1826,Keeping Up with the Joneses,5.2
9129,1826,The Karate Kid,5.6
9130,1827,Star Wars: Episode VII - The Force Awakens,9.6
9131,1827,The Cabin in the Woods,6.8
9132,1827,Deuces,6.4
9133,1827,Wrecker,5.4
9134,1827,Minions,8.8
9135,1828,Chuck,2.4
9136,1828,Let's Be Cops,2.9
9137,1828,Hot Fuzz,3.1
9138,1828,Nocturnal Animals,5.3
9139,1828,The Autopsy of Jane Doe,8
9140,1829,Blood Father,8.9
9141,1829,The Hateful Eight,6.7
9142,1829,Handsome Devil,7.7
9143,1829,Sucker Punch,8.1
9144,1829,Devil's Knot,3.5
9145,1830,Blood Diamond,9.1
9146,1830,The Stanford Prison Experiment,4.7
9147,1830,August Rush,6.4
9148,1830,Saving Mr. Banks,7.2
9149,1830,The Promise,9.4
9150,1831,Detour,2.1
9151,1831,Kick-Ass 2,4.8
9152,1831,The Imitation Game,8.9
9153,1831,Moonlight,8.7
9154,1831,Lights Out,3.1
9155,1832,One Day,5.6
9156,1832,Queen of Katwe,2.8
9157,1832,Sing,6.7
9158,1832,Eagle Eye,8.9
9159,1832,The Master,9.1
9160,1833,Mine,2.3
9161,1833,Godzilla,5
9162,1833,L'odyssée,8.8
9163,1833,The Happening,6
9164,1833,Gone Baby Gone,8.9
9165,1834,Zodiac,3.2
9166,1834,Deja Vu,6.6
9167,1834,The Fault in Our Stars,5.4
9168,1834,Masterminds,4.7
9169,1834,Conan the Barbarian,6.2
9170,1835,Dear White People,4.9
9171,1835,Elle,6.1
9172,1835,Superbad,4.6
9173,1835,I.T.,7.1
9174,1835,The 5th Wave,5.5
9175,1836,The 9th Life of Louis Drax,9.4
9176,1836,She's Out of My League,8.3
9177,1836,Beowulf,3.9
9178,1836,The Revenant,2.8
9179,1836,Denial,7.7
9180,1837,Captain Fantastic,3.4
9181,1837,The Road,3.3
9182,1837,The Sea of Trees,4
9183,1837,Filth,3.7
9184,1837,Morgan,2.2
9185,1838,Star Trek Into Darkness,3.1
9186,1838,The Ticket,8
9187,1838,Predestination,9.2
9188,1838,Into the Wild,6.1
9189,1838,Cinderella,8.3
9190,1839,Real Steel,5.6
9191,1839,The Martian,3.9
9192,1839,The Giver,7.6
9193,1839,Trainwreck,6.7
9194,1839,300: Rise of an Empire,9.2
9195,1840,The Boy Next Door,7.2
9196,1840,Hands of Stone,7.3
9197,1840,The Bourne Legacy,5.5
9198,1840,Cloverfield,9.8
9199,1840,Star Wars: Episode VII - The Force Awakens,2.1
9200,1841,Joy,6.3
9201,1841,Mechanic: Resurrection,2.5
9202,1841,The Choice,6.5
9203,1841,Into the Wild,2.9
9204,1841,The Boy in the Striped Pyjamas,2.4
9205,1842,The Departed,3.5
9206,1842,Barbershop: The Next Cut,4.1
9207,1842,Genius,2
9208,1842,Hanna,4
9209,1842,Star Trek,3
9210,1843,Wild,6.4
9211,1843,Little Miss Sunshine,8.5
9212,1843,Insurgent,9.2
9213,1843,I Origins,8.6
9214,1843,5/25/1977,6.5
9215,1844,The Kings of Summer,7.4
9216,1844,Grindhouse,6.8
9217,1844,The Autopsy of Jane Doe,3.5
9218,1844,American Gangster,7.4
9219,1844,Taare Zameen Par,9.6
9220,1845,The Boy Next Door,8.5
9221,1845,Genius,5.1
9222,1845,Insurgent,9.1
9223,1845,Apocalypto,2.8
9224,1845,Sully,2
9225,1846,Dear Zindagi,9.1
9226,1846,Love & Other Drugs,9.3
9227,1846,Silence,4.2
9228,1846,Whisky Galore,8.1
9229,1846,Let Me In,4.5
9230,1847,The Golden Compass,8.5
9231,1847,Bride Wars,5.2
9232,1847,Underworld Awakening,9.4
9233,1847,A Bigger Splash,5.4
9234,1847,Män som hatar kvinnor,4.6
9235,1848,I Am Number Four,7.2
9236,1848,Into the Woods,2
9237,1848,Dope,6.4
9238,1848,Tramps,3.1
9239,1848,All Good Things,9.6
9240,1849,5/25/1977,3.4
9241,1849,Project X,2.5
9242,1849,The Conjuring 2,6
9243,1849,Furious Seven,7.8
9244,1849,Bahubali: The Beginning,9.1
9245,1850,Morgan,6
9246,1850,Tracktown,7.4
9247,1850,Olympus Has Fallen,6.8
9248,1850,Closed Circuit,7.7
9249,1850,Indignation,6.4
9250,1851,Hidden Figures,8.7
9251,1851,Quantum of Solace,7.7
9252,1851,The Mist,8.1
9253,1851,Moon,8.2
9254,1851,The Imaginarium of Doctor Parnassus,6.7
9255,1852,Bronson,3
9256,1852,Sin City: A Dame to Kill For,3.6
9257,1852,Ghostbusters,9.7
9258,1852,Bahubali: The Beginning,3.3
9259,1852,Exposed,6.6
9260,1853,We're the Millers,2.4
9261,1853,The Ridiculous 6,3.7
9262,1853,Equals,3.6
9263,1853,22 Jump Street,2
9264,1853,Take Me Home Tonight,2.9
9265,1854,Coherence,2.2
9266,1854,En man som heter Ove,7.8
9267,1854,A Cure for Wellness,3.6
9268,1854,Hunt for the Wilderpeople,2.9
9269,1854,The Best of Me,3.1
9270,1855,Hardcore Henry,5.4
9271,1855,The Hangover,4.6
9272,1855,Eastern Promises,5.3
9273,1855,Steve Jobs,6.1
9274,1855,Ex Machina,7.3
9275,1856,Wreck-It Ralph,6.8
9276,1856,Escape Plan,3.7
9277,1856,Lion,4.2
9278,1856,The Perks of Being a Wallflower,5.9
9279,1856,No Strings Attached,3.6
9280,1857,Ice Age: Collision Course,9.3
9281,1857,The Imaginarium of Doctor Parnassus,4.7
9282,1857,John Carter,4
9283,1857,Tusk,3.9
9284,1857,Couples Retreat,4.6
9285,1858,Kickboxer: Vengeance,4.6
9286,1858,This Is the End,8.3
9287,1858,1408,9.3
9288,1858,G.I. Joe: The Rise of Cobra,6.4
9289,1858,World War Z,6.4
9290,1859,Scott Pilgrim vs. the World,5.7
9291,1859,Captain America: The First Avenger,4.2
9292,1859,Moana,9.1
9293,1859,The Whole Truth,2.9
9294,1859,Limitless,6.8
9295,1860,Imperium,2.9
9296,1860,The Hobbit: The Battle of the Five Armies,9.3
9297,1860,Now You See Me,3.3
9298,1860,Anthropoid,4.1
9299,1860,Knight of Cups,7.9
9300,1861,Me and Earl and the Dying Girl,2
9301,1861,Lucy,4.9
9302,1861,Mechanic: Resurrection,5.7
9303,1861,21 Jump Street,7.2
9304,1861,Jagten,9.1
9305,1862,Twilight,8.5
9306,1862,Devil's Knot,4.2
9307,1862,Rogue One,2
9308,1862,Rules Don't Apply,8.2
9309,1862,Adoration,7.2
9310,1863,Talladega Nights: The Ballad of Ricky Bobby,7.7
9311,1863,Secret in Their Eyes,2.6
9312,1863,The Ridiculous 6,4.1
9313,1863,Secret in Their Eyes,3.5
9314,1863,Storks,4.8
9315,1864,The Light Between Oceans,7.6
9316,1864,Let's Be Cops,6.6
9317,1864,Only for One Night,4.5
9318,1864,Bronson,8
9319,1864,The Age of Adaline,4
9320,1865,Men in Black 3,2.1
9321,1865,RoboCop,2
9322,1865,The Dark Knight Rises,4.5
9323,1865,Transformers: Dark of the Moon,7.7
9324,1865,Brooklyn,7.4
9325,1866,Wakefield,3.5
9326,1866,There Will Be Blood,6.9
9327,1866,Bahubali: The Beginning,3
9328,1866,Endless Love,9.3
9329,1866,The Dark Knight Rises,2.3
9330,1867,"Love, Rosie",7
9331,1867,Eagle Eye,9.4
9332,1867,Pineapple Express,5.3
9333,1867,21 Jump Street,7.9
9334,1867,Hot Fuzz,9.2
9335,1868,A Good Year,2.1
9336,1868,Midnight in Paris,2.2
9337,1868,Transcendence,4
9338,1868,In the Heart of the Sea,2.8
9339,1868,Man of Steel,7.2
9340,1869,The Age of Shadows,8.3
9341,1869,Evil Dead,5.7
9342,1869,The Help,3
9343,1869,To Rome with Love,7.5
9344,1869,The Hunger Games: Mockingjay - Part 1,9.9
9345,1870,Transpecos,6.3
9346,1870,This Beautiful Fantastic,5.8
9347,1870,The Founder,5
9348,1870,Mr. Right,9
9349,1870,Paterson,7.4
9350,1871,Snowpiercer,5.4
9351,1871,Mine,2.7
9352,1871,Room,2.6
9353,1871,Kick-Ass 2,9.6
9354,1871,Terminator Genisys,5.8
9355,1872,Custody,4.1
9356,1872,Unknown,6
9357,1872,The Babadook,3.1
9358,1872,A Kind of Murder,9.1
9359,1872,Boyka: Undisputed IV,3
9360,1873,The Happening,6.4
9361,1873,The Intent,3.8
9362,1873,Handsome Devil,4.5
9363,1873,The Perks of Being a Wallflower,9.5
9364,1873,Megan Is Missing,6.4
9365,1874,Kimi no na wa,5.2
9366,1874,The Dark Knight,8.7
9367,1874,Search Party,6.1
9368,1874,The Lego Movie,4.3
9369,1874,Live Free or Die Hard,8.8
9370,1875,Good Kids,6.4
9371,1875,Hell or High Water,9.2
9372,1875,Triangle,5.3
9373,1875,The Da Vinci Code,8.9
9374,1875,Transformers: Age of Extinction,3.2
9375,1876,Law Abiding Citizen,4.4
9376,1876,Captain America: The First Avenger,9.7
9377,1876,Why Him?,9.9
9378,1876,Lovesong,7.8
9379,1876,I Am Legend,8.6
9380,1877,Gods of Egypt,9.5
9381,1877,The Mist,2.1
9382,1877,Mother's Day,5.9
9383,1877,The Ridiculous 6,8.1
9384,1877,The Golden Compass,4.6
9385,1878,Spring Breakers,4.9
9386,1878,Oz the Great and Powerful,6.8
9387,1878,Into the Forest,8.5
9388,1878,Revolutionary Road,4.1
9389,1878,Koe no katachi,8.1
9390,1879,28 Weeks Later,4.9
9391,1879,Handsome Devil,6.9
9392,1879,Child 44,2.6
9393,1879,Below Her Mouth,2
9394,1879,The Purge,2.7
9395,1880,Sleeping with Other People,2.7
9396,1880,Shame,7.5
9397,1880,The Levelling,7.2
9398,1880,Mr. Brooks,6.6
9399,1880,Prince of Persia: The Sands of Time,7.6
9400,1881,Taken,3
9401,1881,Your Highness,7.3
9402,1881,Insurgent,4.3
9403,1881,Into the Woods,2.4
9404,1881,Inglourious Basterds,5
9405,1882,The Princess and the Frog,4.8
9406,1882,Deepwater Horizon,6.3
9407,1882,Moana,3.1
9408,1882,Dear White People,6.1
9409,1882,The Butler,7.8
9410,1883,Mr. Brooks,4.6
9411,1883,You Don't Mess with the Zohan,9.2
9412,1883,Sleeping with Other People,2.2
9413,1883,The Amazing Spider-Man 2,3.7
9414,1883,The Other Boleyn Girl,7.9
9415,1884,The Interview,4.2
9416,1884,Hancock,8.3
9417,1884,In the Heart of the Sea,2.5
9418,1884,The Hurt Locker,8.7
9419,1884,Twin Peaks: The Missing Pieces,8.1
9420,1885,Enchanted,6.9
9421,1885,Manchester by the Sea,5.7
9422,1885,Twilight,2
9423,1885,Up,3.1
9424,1885,Sinister,5.1
9425,1886,Vincent N Roxxy,8.7
9426,1886,The Lost City of Z,8.2
9427,1886,The Mortal Instruments: City of Bones,5.4
9428,1886,La La Land,9.4
9429,1886,31,6.2
9430,1887,Twin Peaks: The Missing Pieces,4.6
9431,1887,Contratiempo,3.9
9432,1887,Pitch Perfect 2,2.2
9433,1887,Legend,8.2
9434,1887,Cinderella,9.2
9435,1888,Pete's Dragon,8.2
9436,1888,The Strangers,2.5
9437,1888,Hachi: A Dog's Tale,5.5
9438,1888,Dark Places,6.1
9439,1888,Dear Zindagi,5.9
9440,1889,22 Jump Street,5.4
9441,1889,Triple 9,5.3
9442,1889,How to Be Single,2.4
9443,1889,Jagten,6.1
9444,1889,Lights Out,5.6
9445,1890,Goksung,8.4
9446,1890,Satanic,9.3
9447,1890,Edge of Tomorrow,8
9448,1890,Star Wars: Episode VII - The Force Awakens,7.5
9449,1890,Adoration,7
9450,1891,Jennifer's Body,2.5
9451,1891,How to Train Your Dragon 2,9.8
9452,1891,Despicable Me,3.9
9453,1891,Mr. Brooks,2.1
9454,1891,Hairspray,5.6
9455,1892,Florence Foster Jenkins,7.4
9456,1892,The Descendants,3.1
9457,1892,Mr. Brooks,4.3
9458,1892,Iris,7
9459,1892,Clown,6.4
9460,1893,Don't Fuck in the Woods,7.1
9461,1893,The Void,8.4
9462,1893,Regression,9.7
9463,1893,Knight of Cups,3.1
9464,1893,22 Jump Street,8.7
9465,1894,The Revenant,2.1
9466,1894,Blue Valentine,5.8
9467,1894,Blue Jasmine,7.3
9468,1894,The Secret Scripture,9.4
9469,1894,Iron Man Three,4.3
9470,1895,Bridesmaids,9.2
9471,1895,Pineapple Express,5.9
9472,1895,The Girl Next Door,2.9
9473,1895,The Boy Next Door,6.5
9474,1895,The A-Team,2.6
9475,1896,The Fast and the Furious: Tokyo Drift,6.9
9476,1896,Unstoppable,9.2
9477,1896,Billy Lynn's Long Halftime Walk,3.4
9478,1896,Snow White and the Huntsman,9.4
9479,1896,Central Intelligence,3.5
9480,1897,The Intent,4.1
9481,1897,Men in Black 3,8.9
9482,1897,The Family,6.8
9483,1897,The Rise of the Krays,6.3
9484,1897,Mother's Day,8.8
9485,1898,Disaster Movie,6
9486,1898,Sisters,9.8
9487,1898,Precious,8.3
9488,1898,Nocturnal Animals,2.9
9489,1898,Vincent N Roxxy,8.9
9490,1899,Friend Request,8.4
9491,1899,Wrath of the Titans,3.1
9492,1899,Home,5.8
9493,1899,The Mist,4.2
9494,1899,Furious 6,8
9495,1900,Lucy,6.5
9496,1900,The Spectacular Now,2.1
9497,1900,What We Do in the Shadows,6.9
9498,1900,Ghostbusters,6.9
9499,1900,Stardust,6.6
9500,1901,The Secret Scripture,9.7
9501,1901,Colonia,2.8
9502,1901,The King's Speech,7.3
9503,1901,Pete's Dragon,6.7
9504,1901,Jason Bourne,5.7
9505,1902,A Quiet Passion,2.4
9506,1902,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",6.6
9507,1902,The Lost City of Z,7
9508,1902,Rogue One,5.9
9509,1902,Maze Runner: The Scorch Trials,4.5
9510,1903,Bride Wars,6.7
9511,1903,Blue Jasmine,4.5
9512,1903,Out of the Furnace,3.8
9513,1903,Hairspray,4.2
9514,1903,Forushande,5.5
9515,1904,The Green Inferno,5.4
9516,1904,Mission: Impossible - Rogue Nation,5.2
9517,1904,Ghostbusters,2.3
9518,1904,Spectre,5.2
9519,1904,The Infiltrator,9.1
9520,1905,Captain Fantastic,3.7
9521,1905,Lída Baarová,7.9
9522,1905,Kick-Ass 2,7.8
9523,1905,The Founder,9
9524,1905,Alice Through the Looking Glass,4.4
9525,1906,Taken 3,7
9526,1906,Under the Skin,3.4
9527,1906,A Bigger Splash,6.2
9528,1906,The Revenant,6.7
9529,1906,Office Christmas Party,8.3
9530,1907,Blended,7.1
9531,1907,The Edge of Seventeen,8.1
9532,1907,Beautiful Creatures,9.1
9533,1907,The Giver,3.7
9534,1907,Gangster Squad,9.7
9535,1908,Paint It Black,5.4
9536,1908,Happy Feet,7.5
9537,1908,Blue Valentine,7.9
9538,1908,Sweeney Todd: The Demon Barber of Fleet Street,2.5
9539,1908,Eagle Eye,6.9
9540,1909,Gran Torino,9
9541,1909,The Big Short,5.7
9542,1909,The Human Centipede (First Sequence),4
9543,1909,The Age of Adaline,5
9544,1909,Harry Potter and the Half-Blood Prince,5.1
9545,1910,Unknown,3.2
9546,1910,PK,3.7
9547,1910,Pet,8.8
9548,1910,Dawn of the Planet of the Apes,4.8
9549,1910,Love & Other Drugs,3.1
9550,1911,Dear White People,3.7
9551,1911,Freedom Writers,3.8
9552,1911,Youth,6.8
9553,1911,Changeling,6.3
9554,1911,Don Jon,8.9
9555,1912,Anna Karenina,7.6
9556,1912,There Will Be Blood,9.8
9557,1912,Lucy,7.9
9558,1912,John Wick,6
9559,1912,Allied,3.3
9560,1913,Life as We Know It,4.8
9561,1913,A Quiet Passion,6.6
9562,1913,Silence,9.6
9563,1913,Eagle Eye,4.4
9564,1913,Suite Française,7.1
9565,1914,Tusk,5.5
9566,1914,The VVitch: A New-England Folktale,6.7
9567,1914,Take Me Home Tonight,9.2
9568,1914,21,2.5
9569,1914,This Is the End,8.2
9570,1915,King Cobra,5
9571,1915,Man on a Ledge,3.6
9572,1915,"Hail, Caesar!",6.6
9573,1915,31,8.2
9574,1915,The Green Inferno,7
9575,1916,Ender's Game,2
9576,1916,Srpski film,2.9
9577,1916,The Dark Knight,6.8
9578,1916,Flight,5.6
9579,1916,The Mist,6.4
9580,1917,Wakefield,9.8
9581,1917,Bone Tomahawk,6.5
9582,1917,The Last Airbender,3.9
9583,1917,Perfume: The Story of a Murderer,3.1
9584,1917,Death Race,8.3
9585,1918,Her,6.5
9586,1918,Mad Max: Fury Road,5.5
9587,1918,Maleficent,5.6
9588,1918,Suite Française,7.6
9589,1918,The Wolf of Wall Street,9
9590,1919,Tramps,8.1
9591,1919,Forushande,4.2
9592,1919,"Crazy, Stupid, Love.",7.1
9593,1919,After Earth,4.3
9594,1919,Fences,9.6
9595,1920,Martyrs,9.9
9596,1920,Spotlight,6.5
9597,1920,Fury,9.9
9598,1920,Babel,8.7
9599,1920,Percy Jackson & the Olympians: The Lightning Thief,7.3
9600,1921,Never Back Down,4.5
9601,1921,Jack Ryan: Shadow Recruit,7.6
9602,1921,Total Recall,3.1
9603,1921,The Last Witch Hunter,3.4
9604,1921,Hush,9.7
9605,1922,Lincoln,6.7
9606,1922,The Ticket,2.6
9607,1922,After Earth,5.4
9608,1922,Love & Other Drugs,2.4
9609,1922,Snakes on a Plane,8.1
9610,1923,Before We Go,8.8
9611,1923,Looper,5.2
9612,1923,Captain America: The First Avenger,3.6
9613,1923,Hairspray,4.8
9614,1923,What's Your Number?,7.6
9615,1924,I Spit on Your Grave,5.6
9616,1924,Keeping Up with the Joneses,8.9
9617,1924,Texas Chainsaw 3D,7.7
9618,1924,Ex Machina,5.4
9619,1924,Maze Runner: The Scorch Trials,8.8
9620,1925,The Mummy: Tomb of the Dragon Emperor,9.6
9621,1925,300,3.5
9622,1925,Youth,3.5
9623,1925,Fast & Furious,9.9
9624,1925,Mean Dreams,7.4
9625,1926,Transpecos,5.4
9626,1926,Mother's Day,7.4
9627,1926,Sweeney Todd: The Demon Barber of Fleet Street,9.6
9628,1926,Deepwater Horizon,7.1
9629,1926,Pirates of the Caribbean: Dead Man's Chest,2.2
9630,1927,She's Out of My League,8.2
9631,1927,Bad Moms,3.5
9632,1927,21,8.5
9633,1927,Riddick,2.3
9634,1927,Toni Erdmann,4.1
9635,1928,2012,5.9
9636,1928,The Rise of the Krays,4.7
9637,1928,Mother's Day,4.5
9638,1928,Spectral,7.1
9639,1928,Transformers: Age of Extinction,3.5
9640,1929,Megamind,6.9
9641,1929,Hairspray,3
9642,1929,Life as We Know It,6
9643,1929,Super 8,8.3
9644,1929,The Social Network,7.3
9645,1930,Iron Man,6.3
9646,1930,The Other Woman,4.7
9647,1930,22 Jump Street,7.6
9648,1930,Sex and the City,5.3
9649,1930,Interstellar,4.7
9650,1931,Salt,9.2
9651,1931,Life as We Know It,8.7
9652,1931,Avengers: Age of Ultron,9.1
9653,1931,X-Men: The Last Stand,8.3
9654,1931,Ted,8.9
9655,1932,Collateral Beauty,6.9
9656,1932,Frantz,3.7
9657,1932,Thor: The Dark World,7.6
9658,1932,300: Rise of an Empire,7.4
9659,1932,Horns,4.4
9660,1933,Deadpool,7.1
9661,1933,Sully,3.1
9662,1933,Captain Fantastic,8.3
9663,1933,Hellboy II: The Golden Army,9.5
9664,1933,Wild,6.3
9665,1934,Wrecker,4.4
9666,1934,Inland Empire,5.5
9667,1934,The Lovely Bones,5.4
9668,1934,A United Kingdom,5.3
9669,1934,Bacalaureat,2.5
9670,1935,Savages,3.7
9671,1935,10 Years,8.3
9672,1935,Orphan,8.1
9673,1935,Stake Land,8.7
9674,1935,The Gunman,8
9675,1936,Imperium,5.3
9676,1936,Despicable Me 2,9.4
9677,1936,Diary of a Wimpy Kid: Dog Days,5.2
9678,1936,He's Just Not That Into You,5.9
9679,1936,Victor Frankenstein,3.7
9680,1937,PK,4.1
9681,1937,The Giver,5.8
9682,1937,Kickboxer: Vengeance,2.6
9683,1937,Super,3.9
9684,1937,Real Steel,9.8
9685,1938,Public Enemies,5.4
9686,1938,I Origins,5.7
9687,1938,Norman: The Moderate Rise and Tragic Fall of a New York Fixer,6.1
9688,1938,The Mortal Instruments: City of Bones,2.7
9689,1938,Zero Dark Thirty,8.5
9690,1939,Now You See Me 2,3.3
9691,1939,Moonlight,3.3
9692,1939,The Help,9.3
9693,1939,Bride Wars,3.5
9694,1939,The Princess and the Frog,2.8
9695,1940,London Has Fallen,3.1
9696,1940,Wakefield,4
9697,1940,Blair Witch,4.7
9698,1940,Inland Empire,5.3
9699,1940,Boyka: Undisputed IV,7.2
9700,1941,The Perks of Being a Wallflower,7.9
9701,1941,The Lost City of Z,4.6
9702,1941,Indignation,2.4
9703,1941,Eddie the Eagle,3
9704,1941,A Kind of Murder,6.7
9705,1942,Rush,6.1
9706,1942,Avengers: Age of Ultron,2.8
9707,1942,Inception,8.8
9708,1942,Her,8.7
9709,1942,In Time,5.8
9710,1943,The Host,9.7
9711,1943,Lída Baarová,3.9
9712,1943,Seven Pounds,3.2
9713,1943,Law Abiding Citizen,5.1
9714,1943,Green Lantern,7.8
9715,1944,The Book of Eli,7.2
9716,1944,The Bourne Ultimatum,3.3
9717,1944,The Book of Life,4.4
9718,1944,Ender's Game,7.9
9719,1944,The 5th Wave,4.1
9720,1945,Denial,6.6
9721,1945,The Twilight Saga: Breaking Dawn - Part 2,7.3
9722,1945,Couples Retreat,9.2
9723,1945,Demolition,3.8
9724,1945,Don't Breathe,2.1
9725,1946,The Autopsy of Jane Doe,7.1
9726,1946,"Crazy, Stupid, Love.",4
9727,1946,Srpski film,3.5
9728,1946,Resident Evil: Afterlife,5.3
9729,1946,The Happening,3.3
9730,1947,Lovesong,6
9731,1947,Snowden,4.5
9732,1947,Pain & Gain,6
9733,1947,Ice Age: Collision Course,4.9
9734,1947,The Longest Ride,7.6
9735,1948,The Heartbreak Kid,9.6
